year,ADM1_NAME,ADM2_NAME,Stability_Zone,irrigation_type,Yield_kg_ha,Area_Sleikh,Area_Total,Production,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence,yield_original,district_irrigation_ratio,irrigation_advantage_pct
2004,Aleppo,Jebel_Saman,4,1,4138.888889,108.0,108.0,447.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,,0.5616438356164384,306.68584557501754
2004,Aleppo,Menbij,2,0,533.0,19626.0,19626.0,10465.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,533.0,0.7586206896551724,420.8055748280891
2004,Aleppo,Menbij,3,0,853.0,5195.0,5195.0,4431.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,853.0,0.7586206896551724,420.8055748280891
2004,Aleppo,Menbij,2,1,3836.930456,4170.0,4170.0,16000.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,,0.7586206896551724,420.8055748280891
2004,Aleppo,Menbij,3,1,4749.0,3522.0,3522.0,16730.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,,0.7586206896551724,420.8055748280891
2004,Aleppo,Menbij,4,1,4968.0,18132.0,18132.0,90079.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,,0.7586206896551724,420.8055748280891
2004,Aleppo,Menbij,5,1,5580.0,4670.0,4670.0,26059.0,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,,0.7586206896551724,420.8055748280891
2004,Dayr_Az_Zor,Abu_Kamal,5,1,4404.0,11459.0,11459.0,50465.0,0.326690195,2.534252196,338.0626294,7.609903486,145.9024177,1.474952341,15.51213228,316.9541986,1,199.0450865,384.5147357,15236.56518,1,17.05196237,34.54651428,21.16189609,6.382905392,8.684882833,0.251309523,0.038689424,4441.403639,7.914785937,69.50713545,97.62786349,74.92928756,189.9851141,210.3167699,473.4703945,0.275403663,8.147721895,79.07487951,64.43444099,,1.0,
2004,Dayr_Az_Zor,Al_Mayadin,5,1,4465.0,9101.0,9101.0,40636.0,0.846879854,4.706853339,308.0396537,7.13313517,106.9848781,1.464284982,15.16950876,321.6518012,1,284.7469964,415.4741643,14714.59226,1,13.44925992,33.55745803,20.43693369,6.015156346,9.642679007,0.203571821,0.026441566,4317.432868,7.935538403,68.81538657,90.02224887,75.92293682,164.844201,226.8776377,452.2255759,0.231444592,7.050522461,83.21752175,65.76879408,,1.0,
2004,Dayr_Az_Zor,Dayr_Az_Zor,4,0,48.0,2925.0,2925.0,140.0,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528,48.0,0.9545454545454546,6956.676587301586
